trial_id,scene_id,scene_family,method,instruction_type,instruction_text,candidate_count,asked,question_count,latency,target_correct,failure_category
845,scene_019,utensil_only,random_candidate,partial,pick up the right fork.,1,False,0,3.878889,True,none
846,scene_019,utensil_only,vlm_direct,partial,pick up the right fork.,1,False,0,5.073007,True,none
847,scene_019,utensil_only,vlm_direct,partial,pick up the left fork.,1,False,0,3.409946,True,none
848,scene_019,utensil_only,first_question,ambiguous,pick up my spoon.,3,True,2,62.068435,True,none
849,scene_019,utensil_only,first_question,ambiguous,pick up my fork.,1,False,0,6.677104,False,gd_missing_target_candidate
850,scene_019,utensil_only,first_question,partial,pick up the left fork.,1,False,0,21.251161,True,none
851,scene_019,utensil_only,first_question,partial,pick up the right fork.,1,False,0,27.796872,True,none
852,scene_019,utensil_only,random_question,partial,pick up the right fork.,1,False,0,26.71918,True,none
853,scene_019,utensil_only,random_question,partial,pick up the left fork.,1,False,0,20.487666,True,none
854,scene_019,utensil_only,random_question,ambiguous,pick up my fork.,1,False,0,17.261701,False,ambiguity_not_solved
855,scene_019,utensil_only,random_question,ambiguous,pick up my spoon.,3,True,2,112.967102,True,none
856,scene_019,utensil_only,vlm_best_question,ambiguous,pick up my spoon.,3,True,2,87.636604,True,none
857,scene_019,utensil_only,vlm_best_question,ambiguous,pick up my fork.,1,False,0,7.461019,False,gd_missing_target_candidate
858,scene_019,utensil_only,vlm_best_question,partial,pick up the left fork.,1,False,0,28.591136,True,none
859,scene_019,utensil_only,vlm_best_question,partial,pick up the right fork.,1,False,0,26.27154,True,none
860,scene_019,utensil_only,proposed_efe,partial,pick up the right fork.,1,False,0,20.098934,True,none
861,scene_019,utensil_only,proposed_efe,partial,pick up the left fork.,1,False,0,24.893831,True,none
862,scene_019,utensil_only,proposed_efe,ambiguous,pick up my fork.,1,False,0,4.043211,False,ambiguity_not_solved
863,scene_019,utensil_only,proposed_efe,ambiguous,pick up my spoon.,3,True,2,75.248433,True,none
864,scene_020,utensil_only,top_score,clear,pick up the yellow fork.,1,False,0,4.233779,True,none
865,scene_020,utensil_only,random_candidate,clear,pick up the red fork.,1,False,0,4.68349,True,none
866,scene_020,utensil_only,vlm_direct,clear,pick up the blue spoon.,1,False,0,5.227998,True,none
867,scene_020,utensil_only,vlm_direct,clear,pick up the right spoon.,1,False,0,3.386399,True,none
868,scene_020,utensil_only,first_question,clear,pick up the right spoon.,1,False,0,2.758717,True,none
869,scene_020,utensil_only,first_question,clear,pick up the green spoon.,1,False,0,1.685913,True,none
870,scene_020,utensil_only,random_question,clear,pick up the green spoon.,1,False,0,2.902564,True,none
871,scene_020,utensil_only,random_question,clear,pick up the red fork.,1,False,0,5.596229,True,none
872,scene_020,utensil_only,vlm_best_question,clear,pick up the red fork.,1,False,0,3.038621,True,none
873,scene_020,utensil_only,vlm_best_question,clear,pick up the blue spoon.,1,False,0,2.838125,True,none
874,scene_020,utensil_only,proposed_efe,clear,pick up the blue spoon.,1,False,0,3.865479,True,none
875,scene_020,utensil_only,proposed_efe,clear,pick up the red spoon.,1,False,0,4.822918,True,none
876,scene_020,utensil_only,top_score,partial,pick up the left spoon.,2,False,0,9.526989,True,none
877,scene_020,utensil_only,top_score,partial,pick up the pink spoon.,2,False,0,4.099292,False,ambiguity_not_solved
878,scene_020,utensil_only,top_score,ambiguous,pick up my spoon.,6,False,0,17.827134,False,ambiguity_not_solved
879,scene_020,utensil_only,top_score,ambiguous,pick up my fork.,1,False,0,6.238092,False,gd_missing_target_candidate
880,scene_020,utensil_only,random_candidate,ambiguous,pick up my fork.,1,False,0,4.749538,False,gd_missing_target_candidate
881,scene_020,utensil_only,random_candidate,ambiguous,pick up my spoon.,6,False,0,4.281687,False,ambiguity_not_solved
882,scene_020,utensil_only,random_candidate,partial,pick up the pink spoon.,2,False,0,5.37137,False,ambiguity_not_solved
883,scene_020,utensil_only,random_candidate,partial,pick up the left spoon.,2,False,0,9.510955,False,wrong
884,scene_020,utensil_only,vlm_direct,partial,pick up the left spoon.,2,False,0,89.249486,True,none
885,scene_020,utensil_only,vlm_direct,partial,pick up the pink spoon.,2,False,0,104.981075,False,wrong
886,scene_020,utensil_only,vlm_direct,ambiguous,pick up my spoon.,6,False,0,99.981683,False,wrong
887,scene_020,utensil_only,vlm_direct,ambiguous,pick up my spoon.,6,False,0,92.808783,False,ambiguity_not_solved
888,scene_020,utensil_only,first_question,ambiguous,pick up my spoon.,6,True,4,181.555589,True,none
889,scene_020,utensil_only,first_question,ambiguous,pick up my fork.,1,False,0,3.738063,False,gd_missing_target_candidate
890,scene_020,utensil_only,first_question,partial,pick up pink fork.,1,False,0,24.570711,True,none
891,scene_020,utensil_only,first_question,partial,pick up left fork.,1,False,0,18.027554,True,none
892,scene_020,utensil_only,random_question,partial,pick up left fork.,1,False,0,14.353858,True,none
893,scene_020,utensil_only,vlm_best_question,partial,pick up pink spoon.,2,True,1,25.885984,True,none
894,scene_020,utensil_only,vlm_best_question,partial,pick up left spoon.,2,True,1,44.603557,True,none
895,scene_020,utensil_only,vlm_best_question,ambiguous,pick up my spoon.,6,True,4,144.312268,True,none
896,scene_020,utensil_only,vlm_best_question,ambiguous,pick up my fork.,1,False,0,4.490983,False,gd_missing_target_candidate
897,scene_020,utensil_only,proposed_efe,ambiguous,pick up my fork.,1,False,0,5.576805,False,gd_missing_target_candidate
898,scene_020,utensil_only,proposed_efe,ambiguous,pick up my spoon.,6,True,4,520.902955,True,none
899,scene_021,utensil_only,top_score,ambiguous,pick up my spoon.,6,False,0,8.103695,False,ambiguity_not_solved
900,scene_021,utensil_only,top_score,ambiguous,pick up my fork.,1,False,0,4.304024,False,gd_missing_target_candidate
901,scene_021,utensil_only,top_score,clear,pick up the red fork.,1,False,0,2.952781,True,none
902,scene_021,utensil_only,top_score,clear,pick up the yellow fork.,1,False,0,3.823609,True,none
903,scene_021,utensil_only,random_candidate,clear,pick up the right spoon.,1,False,0,3.759564,True,none
904,scene_021,utensil_only,random_candidate,clear,pick up the left spoon.,2,False,0,16.44974,True,none
905,scene_021,utensil_only,random_candidate,clear,pick up the green spoon.,1,False,0,3.189415,False,wrong_object_selected
906,scene_021,utensil_only,vlm_direct,clear,pick up the red spoon.,1,False,0,5.252121,True,none
907,scene_021,utensil_only,vlm_direct,clear,pick up the blue spoon.,1,False,0,3.644042,True,none
908,scene_021,utensil_only,first_question,clear,pick up the red fork.,1,False,0,4.851507,True,none
909,scene_021,utensil_only,first_question,clear,pick up the yellow fork.,1,False,0,2.954076,True,none
910,scene_021,utensil_only,random_question,clear,pick up the yellow fork.,1,False,0,2.14061,True,none
911,scene_021,utensil_only,random_question,clear,pick up the red fork.,1,False,0,6.678282,True,none
912,scene_021,utensil_only,random_question,clear,pick up the yellow fork.,1,False,0,6.061706,True,none
913,scene_021,utensil_only,vlm_best_question,clear,pick up the yellow fork.,1,False,0,10.972431,True,none
914,scene_021,utensil_only,vlm_best_question,clear,pick up the red fork.,1,False,0,2.694944,True,none
915,scene_021,utensil_only,proposed_efe,clear,pick up the red fork.,1,False,0,1.939763,True,none
916,scene_021,utensil_only,proposed_efe,clear,pick up the orange spoon.,1,False,0,4.493691,False,wrong_object_selected
917,scene_021,utensil_only,proposed_efe,partial,pick up pink spoon.,2,True,1,51.836522,True,none
918,scene_021,utensil_only,top_score,partial,pick up pink spoon.,2,False,0,3.956305,True,none
919,scene_021,utensil_only,top_score,partial,pick up left spoon.,2,False,0,4.263526,False,ambiguity_not_solved
920,scene_021,utensil_only,top_score,ambiguous,pick up my spoon.,6,False,0,3.670768,False,ambiguity_not_solved
921,scene_021,utensil_only,top_score,ambiguous,pick up my fork.,1,False,0,5.646762,False,gd_missing_target_candidate
922,scene_021,utensil_only,random_candidate,ambiguous,pick up my fork.,1,False,0,5.658182,False,gd_missing_target_candidate
923,scene_021,utensil_only,random_candidate,ambiguous,pick up my spoon.,6,False,0,11.77356,False,ambiguity_not_solved
924,scene_021,utensil_only,random_candidate,partial,pick up the pink spoon.,2,False,0,11.550899,True,none
925,scene_021,utensil_only,vlm_direct,partial,pick up the pink spoon.,2,False,0,47.221434,True,none
926,scene_021,utensil_only,vlm_direct,partial,pick up the left spoon.,2,False,0,26.447891,False,ambiguity_not_solved
927,scene_021,utensil_only,vlm_direct,ambiguous,pick up my spoon.,6,False,0,88.738605,False,ambiguity_not_solved
928,scene_021,utensil_only,vlm_direct,ambiguous,pick up my fork.,1,False,0,11.456719,False,gd_missing_target_candidate
929,scene_021,utensil_only,first_question,ambiguous,pick up my fork.,1,False,0,3.457277,False,gd_missing_target_candidate
930,scene_021,utensil_only,first_question,ambiguous,pick up my spoon.,6,True,4,201.697669,True,none
931,scene_021,utensil_only,first_question,partial,pick up the pink spoon.,2,True,1,52.451394,True,none
932,scene_021,utensil_only,first_question,partial,pick up the left spoon.,2,True,1,29.830674,True,none
933,scene_021,utensil_only,random_question,partial,pick up the left spoon.,2,True,1,224.329165,True,none
934,scene_021,utensil_only,random_question,partial,pick up the pink spoon.,2,True,1,121.889488,True,none
935,scene_021,utensil_only,random_question,ambiguous,pick up my spoon.,6,True,4,279.238138,True,none
936,scene_021,utensil_only,random_question,ambiguous,pick up my fork.,1,False,0,4.055697,False,gd_missing_target_candidate
937,scene_021,utensil_only,vlm_best_question,ambiguous,pick up my fork.,1,False,0,2.414388,False,gd_missing_target_candidate
938,scene_021,utensil_only,vlm_best_question,ambiguous,pick up my spoon.,6,True,5,318.112852,True,none
939,scene_021,utensil_only,vlm_best_question,partial,pick up the left spoon.,2,True,1,37.352157,True,none
940,scene_021,utensil_only,vlm_best_question,partial,pick up the pink spoon.,2,True,1,37.961764,True,none
941,scene_021,utensil_only,proposed_efe,partial,pick up the pink spoon.,2,True,1,42.549373,True,none
942,scene_021,utensil_only,proposed_efe,partial,pick up the pink spoon.,2,True,1,55.59217,True,none
943,scene_021,utensil_only,proposed_efe,ambiguous,pick up my spoon.,6,True,4,249.949083,True,none
944,scene_021,utensil_only,proposed_efe,ambiguous,pick up my fork.,1,False,0,6.11645,False,gd_missing_target_candidate
945,scene_022,utensil_only,top_score,clear,Pick up the yellow fork.,1,False,0,2.958684,True,none
946,scene_022,utensil_only,top_score,clear,Pick up the red fork.,1,False,0,4.998947,True,none
947,scene_022,utensil_only,random_candidate,clear,Pick up the red spoon.,1,False,0,3.823141,True,none
948,scene_022,utensil_only,random_candidate,clear,Pick up the blue spoon.,1,False,0,3.07566,True,none
949,scene_022,utensil_only,vlm_direct,clear,Pick up the green spoon.,2,False,0,119.003307,False,ambiguity_not_solved
950,scene_022,utensil_only,vlm_direct,clear,Pick up the right spoon.,2,False,0,68.279258,True,none
951,scene_022,utensil_only,first_question,clear,Pick up the red fork.,1,False,0,1.886251,True,none
952,scene_022,utensil_only,random_question,clear,Pick up the yellow fork.,1,False,0,3.187921,True,none
953,scene_022,utensil_only,random_question,clear,Pick up the red fork.,1,False,0,1.731735,True,none
954,scene_022,utensil_only,vlm_best_question,clear,Pick up the red fork.,1,False,0,3.7722,True,none
955,scene_022,utensil_only,vlm_best_question,clear,Pick up the yellow fork.,1,False,0,3.555377,True,none
956,scene_022,utensil_only,proposed_efe,clear,Pick up the yellow fork.,1,False,0,1.703685,True,none
957,scene_022,utensil_only,proposed_efe,clear,Pick up the yellow fork.,1,False,0,3.155791,True,none
958,scene_022,utensil_only,top_score,partial,Pick up pink spoon.,1,False,0,5.318033,False,wrong_object_selected
959,scene_022,utensil_only,top_score,partial,Pick up left spoon.,2,False,0,5.043543,False,ambiguity_not_solved
960,scene_022,utensil_only,top_score,ambiguous,Pick up my spoon.,5,False,0,4.994943,False,ambiguity_not_solved
961,scene_022,utensil_only,random_candidate,ambiguous,Pick up my fork.,1,False,0,2.776891,False,gd_missing_target_candidate
962,scene_022,utensil_only,random_candidate,ambiguous,Pick up my spoon.,5,False,0,3.274859,False,ambiguity_not_solved
963,scene_022,utensil_only,random_candidate,partial,Pick up the left spoon.,2,False,0,4.065205,True,none
964,scene_022,utensil_only,random_candidate,partial,Pick up the right spoon.,2,False,0,3.743219,True,none
965,scene_022,utensil_only,vlm_direct,partial,Pick up the right spoon.,2,False,0,74.656465,False,ambiguity_not_solved
966,scene_022,utensil_only,vlm_direct,partial,Pick up the left spoon.,2,False,0,38.986573,False,ambiguity_not_solved
967,scene_022,utensil_only,vlm_direct,ambiguous,Pick up my spoon.,5,False,0,42.511748,False,ambiguity_not_solved
968,scene_022,utensil_only,vlm_direct,ambiguous,Pick up my fork.,1,False,0,3.757574,False,gd_missing_target_candidate
969,scene_022,utensil_only,first_question,ambiguous,Pick up my spoon.,5,True,4,202.428874,True,none
970,scene_022,utensil_only,first_question,partial,Pick up the left spoon.,2,True,1,55.56513,True,none
971,scene_022,utensil_only,first_question,partial,Pick up the right spoon.,5,True,1,38.716773,True,none
972,scene_022,utensil_only,random_question,partial,Pick up the right spoon.,5,True,1,79.195564,True,none
973,scene_022,utensil_only,random_question,ambiguous,Pick up my spoon.,5,True,4,233.619133,True,none
974,scene_022,utensil_only,random_question,ambiguous,Pick up my fork.,1,False,0,3.825998,False,gd_missing_target_candidate
975,scene_022,utensil_only,vlm_best_question,ambiguous,Pick up my fork.,1,False,0,3.176384,False,gd_missing_target_candidate
976,scene_022,utensil_only,vlm_best_question,ambiguous,Pick up my spoon.,5,True,2,130.042892,True,none
977,scene_022,utensil_only,vlm_best_question,partial,Pick up the left spoon.,2,True,1,73.617302,True,none
978,scene_022,utensil_only,vlm_best_question,partial,Pick up the right spoon.,5,True,1,80.886177,True,none
979,scene_022,utensil_only,proposed_efe,partial,Pick up the right spoon.,5,True,1,50.500551,True,none
980,scene_022,utensil_only,proposed_efe,partial,Pick up the left spoon.,2,True,1,112.311918,True,none
981,scene_022,utensil_only,proposed_efe,ambiguous,Pick up my spoon.,5,True,3,132.353448,True,none
982,scene_022,utensil_only,proposed_efe,ambiguous,Pick up my fork.,1,False,0,4.147802,False,gd_missing_target_candidate
983,scene_023,utensil_only,top_score,clear,Pick up the green spoon.,1,False,0,4.810409,True,none
984,scene_023,utensil_only,random_candidate,partial,Pick up the bottom spoon.,1,False,0,12.692883,False,wrong_object_selected
985,scene_023,utensil_only,random_candidate,clear,Pick up the red spoon.,1,False,0,2.948122,True,none
986,scene_023,utensil_only,vlm_direct,clear,Pick up the green spoon.,1,False,0,3.094851,True,none
987,scene_023,utensil_only,vlm_direct,clear,Pick up the orange spoon.,1,False,0,3.332119,False,wrong_object_selected
988,scene_023,utensil_only,first_question,clear,Pick up the pink spoon.,1,False,0,2.760725,False,wrong_object_selected
989,scene_023,utensil_only,random_question,clear,Pick up the dark blue spoon.,1,False,0,3.706279,True,none
990,scene_023,utensil_only,random_question,clear,Pick up the red spoon.,1,False,0,7.096425,True,none
991,scene_023,utensil_only,vlm_best_question,clear,Pick up the green spoon.,1,False,0,4.044507,True,none
992,scene_023,utensil_only,vlm_best_question,clear,Pick up the orange spoon.,1,False,0,5.163594,True,none
993,scene_023,utensil_only,proposed_efe,clear,Pick up the right spoon.,1,False,0,3.502741,True,none
994,scene_023,utensil_only,top_score,partial,Pick up the left spoon.,2,False,0,4.956003,True,none
995,scene_023,utensil_only,top_score,partial,Pick up the right spoon.,1,False,0,4.363127,True,none
996,scene_023,utensil_only,top_score,ambiguous,Pick up my spoon.,6,False,0,5.010585,False,ambiguity_not_solved
997,scene_023,utensil_only,top_score,ambiguous,Pick up my spoon.,6,False,0,8.369639,False,ambiguity_not_solved
998,scene_023,utensil_only,random_candidate,ambiguous,Pick up my spoon.,6,False,0,4.020648,False,ambiguity_not_solved
999,scene_023,utensil_only,random_candidate,ambiguous,Pick up my spoon.,6,False,0,2.794337,False,ambiguity_not_solved
1000,scene_023,utensil_only,random_candidate,partial,Pick up the left spoon.,2,False,0,62.077026,False,ambiguity_not_solved
1001,scene_023,utensil_only,random_candidate,partial,Pick up the right spoon.,1,False,0,3.231282,True,none
1002,scene_023,utensil_only,vlm_direct,partial,Pick up the right spoon.,1,False,0,2.310042,True,none
1003,scene_023,utensil_only,vlm_direct,partial,Pick up the left spoon.,2,False,0,62.627703,False,ambiguity_not_solved
1004,scene_023,utensil_only,vlm_direct,ambiguous,Pick up my spoon.,6,False,0,63.453348,False,ambiguity_not_solved
1005,scene_023,utensil_only,vlm_direct,ambiguous,Pick up my spoon.,6,False,0,252.559451,False,ambiguity_not_solved
1006,scene_023,utensil_only,first_question,ambiguous,Pick up my spoon.,6,True,5,219.686434,True,none
1007,scene_023,utensil_only,random_question,partial,Pick up the right spoon.,6,True,3,164.280411,True,none
1008,scene_023,utensil_only,random_question,partial,Pick up the left spoon.,2,True,1,71.706752,True,none
1009,scene_023,utensil_only,random_question,ambiguous,Pick up my spoon.,6,True,4,578.827015,True,none
1010,scene_023,utensil_only,vlm_best_question,ambiguous,Pick up my spoon.,6,True,3,123.959382,True,none
1011,scene_023,utensil_only,random_question,ambiguous,Pick up my spoon.,6,True,3,168.697701,True,none
1012,scene_023,utensil_only,vlm_best_question,ambiguous,Pick up my spoon.,6,True,2,77.082444,True,none
1013,scene_023,utensil_only,vlm_best_question,partial,Pick up the left spoon.,2,True,1,24.956078,True,none
1014,scene_023,utensil_only,vlm_best_question,partial,Pick up the right spoon.,6,True,1,41.62093,True,none
1015,scene_023,utensil_only,proposed_efe,partial,Pick up the right spoon.,6,True,1,78.346772,True,none
1016,scene_023,utensil_only,proposed_efe,partial,Pick up the left spoon.,2,True,1,51.362099,True,none
1017,scene_023,utensil_only,proposed_efe,ambiguous,Pick up my spoon.,6,True,3,502.703516,True,none
1018,scene_024,utensil_only,top_score,clear,Pick up the blue fork.,1,False,0,4.276229,True,none
1019,scene_024,utensil_only,random_candidate,clear,Pick up the yellow fork.,1,False,0,4.660703,True,none
1020,scene_024,utensil_only,vlm_direct,clear,Pick up the left fork.,2,False,0,85.597292,True,none
1021,scene_024,utensil_only,first_question,clear,Pick up the bottom fork.,1,False,0,3.870196,True,none
1022,scene_024,utensil_only,first_question,clear,Pick up the red fork.,1,False,0,5.622076,True,none
1023,scene_024,utensil_only,random_question,clear,Pick up the green fork.,1,False,0,3.615121,True,none
1024,scene_024,utensil_only,random_question,clear,Pick up the yellow fork.,1,False,0,4.463901,True,none
1025,scene_024,utensil_only,vlm_best_question,clear,Pick up the blue fork.,1,False,0,6.35474,True,none
1026,scene_024,utensil_only,vlm_best_question,clear,Pick up the red fork.,1,False,0,3.695444,True,none
1027,scene_024,utensil_only,proposed_efe,clear,Pick up the red fork.,1,False,0,3.662896,True,none
1028,scene_024,utensil_only,proposed_efe,clear,Pick up the red fork.,1,False,0,2.639215,True,none
1029,scene_024,utensil_only,top_score,partial,Pick up the right fork.,1,False,0,3.868338,False,ambiguity_not_solved
1030,scene_024,utensil_only,top_score,ambiguous,Pick up my fork.,4,False,0,11.838341,False,wrong
1031,scene_024,utensil_only,top_score,ambiguous,Pick up my fork.,4,False,0,3.762795,True,none
1032,scene_024,utensil_only,proposed_efe,ambiguous,Pick up my fork.,4,True,2,143.074537,True,none
1033,scene_024,utensil_only,random_candidate,ambiguous,Pick up my fork.,4,False,0,5.286841,False,ambiguity_not_solved
1034,scene_024,utensil_only,random_candidate,ambiguous,Pick up my fork.,4,False,0,4.245424,False,ambiguity_not_solved
1035,scene_024,utensil_only,random_candidate,partial,Pick up the left fork.,2,False,0,3.336879,False,ambiguity_not_solved
1036,scene_024,utensil_only,random_candidate,partial,Pick up the right fork.,1,False,0,4.17304,False,wrong_object_selected
1037,scene_024,utensil_only,vlm_direct,partial,Pick up the right fork.,1,False,0,4.620196,False,ambiguity_not_solved
1038,scene_024,utensil_only,vlm_direct,partial,Pick up the left fork.,2,False,0,109.837568,True,none
1039,scene_024,utensil_only,vlm_direct,ambiguous,Pick up my fork.,4,False,0,278.716992,False,ambiguity_not_solved
1040,scene_024,utensil_only,vlm_direct,ambiguous,Pick up my fork.,4,False,0,94.861592,False,ambiguity_not_solved
1041,scene_024,utensil_only,first_question,ambiguous,Pick up my fork.,4,True,2,127.951923,True,none
1042,scene_024,utensil_only,first_question,ambiguous,Pick up my fork.,4,True,3,162.38051,True,none
1043,scene_024,utensil_only,first_question,partial,Pick up the left fork.,2,True,1,64.876623,True,none
1044,scene_024,utensil_only,first_question,partial,Pick up the right fork.,1,False,0,103.547447,False,wrong_object_selected
1045,scene_024,utensil_only,random_question,partial,Pick up the right fork.,1,False,0,32.197282,False,wrong_object_selected
1046,scene_024,utensil_only,random_question,partial,Pick up the left fork.,2,True,1,59.094419,True,none
1047,scene_024,utensil_only,random_question,ambiguous,Pick up my fork.,4,True,3,136.154398,True,none
1048,scene_024,utensil_only,random_question,ambiguous,Pick up my fork.,4,True,2,91.876575,True,none
1049,scene_024,utensil_only,vlm_best_question,ambiguous,Pick up my fork.,4,True,1,35.179858,True,none
1050,scene_024,utensil_only,vlm_best_question,ambiguous,Pick up my fork.,4,True,3,123.691877,True,none
1051,scene_024,utensil_only,vlm_best_question,partial,Pick up the left fork.,2,True,1,56.682577,True,none
1052,scene_024,utensil_only,vlm_best_question,partial,Pick up the right fork.,1,False,0,15.569165,False,wrong_object_selected
1053,scene_024,utensil_only,proposed_efe,partial,Pick up the right fork.,1,False,0,17.526161,False,wrong_object_selected
1054,scene_024,utensil_only,proposed_efe,partial,Pick up the left fork.,2,True,1,68.00527,True,none
1055,scene_024,utensil_only,proposed_efe,ambiguous,Pick up my fork.,4,True,2,132.484789,True,none
1056,scene_025,utensil_only,top_score,clear,pick up the yellow fork.,1,False,0,7.700092,True,none
1057,scene_025,utensil_only,top_score,clear,pick up the green fork.,2,False,0,7.046907,False,ambiguity_not_solved
1058,scene_025,utensil_only,random_candidate,clear,pick up the blue fork.,1,False,0,2.542227,True,none
1059,scene_025,utensil_only,random_candidate,clear,pick up the red fork.,2,False,0,5.067523,False,wrong
1060,scene_025,utensil_only,vlm_direct,clear,pick up the left fork.,1,False,0,3.569098,True,none
1061,scene_025,utensil_only,vlm_direct,clear,pick up the right fork.,1,False,0,3.227381,False,ambiguity_not_solved
1062,scene_025,utensil_only,random_question,clear,pick up the yellow fork.,1,False,0,3.749478,True,none
1063,scene_025,utensil_only,random_question,clear,pick up the left fork.,1,False,0,2.606981,True,none
1064,scene_025,utensil_only,vlm_best_question,clear,pick up the blue fork.,1,False,0,3.828653,True,none
1065,scene_025,utensil_only,vlm_best_question,clear,pick up the yellow fork.,1,False,0,1.911787,True,none
1066,scene_025,utensil_only,proposed_efe,clear,pick up the yellow fork.,1,False,0,2.318351,True,none
1067,scene_025,utensil_only,proposed_efe,clear,pick up the blue fork.,1,False,0,2.686532,True,none
1068,scene_025,utensil_only,top_score,partial,pick up the red fork.,2,False,0,3.967192,False,ambiguity_not_solved
1069,scene_025,utensil_only,top_score,partial,pick up the green fork.,2,False,0,3.662593,False,ambiguity_not_solved
1070,scene_025,utensil_only,top_score,ambiguous,pick up my fork.,4,False,0,3.920774,True,none
1071,scene_025,utensil_only,random_candidate,ambiguous,pick up my fork.,4,False,0,2.790806,True,none
1072,scene_025,utensil_only,random_candidate,ambiguous,pick up my fork.,4,False,0,3.641577,True,none
1073,scene_025,utensil_only,random_candidate,partial,pick up the red fork.,2,False,0,3.723396,False,ambiguity_not_solved
1074,scene_025,utensil_only,random_candidate,partial,pick up the green fork.,2,False,0,3.55759,False,ambiguity_not_solved
1075,scene_025,utensil_only,vlm_direct,partial,pick up the green fork.,2,False,0,109.175704,False,ambiguity_not_solved
1076,scene_025,utensil_only,vlm_direct,partial,pick up the red fork.,2,False,0,59.130505,False,ambiguity_not_solved
1077,scene_025,utensil_only,vlm_direct,ambiguous,pick up my fork.,4,False,0,62.450615,True,none
1078,scene_025,utensil_only,vlm_direct,ambiguous,pick up my fork.,4,False,0,70.096088,False,ambiguity_not_solved
1079,scene_025,utensil_only,first_question,ambiguous,pick up my fork.,4,True,1,55.863269,True,none
1080,scene_025,utensil_only,first_question,ambiguous,pick up my fork.,4,True,3,226.505396,True,none
1081,scene_025,utensil_only,first_question,partial,pick up the red fork.,2,True,1,47.008212,True,none
1082,scene_025,utensil_only,first_question,partial,pick up the green fork.,2,True,1,26.658578,True,none
1083,scene_025,utensil_only,random_question,partial,pick up the green fork.,2,True,1,64.125869,True,none
1084,scene_025,utensil_only,random_question,partial,pick up the red fork.,2,True,1,76.679956,True,none
1085,scene_025,utensil_only,random_question,ambiguous,pick up my fork.,4,True,2,107.507069,True,none
1086,scene_025,utensil_only,random_question,ambiguous,pick up my fork.,4,True,3,154.534617,True,none
1087,scene_025,utensil_only,vlm_best_question,ambiguous,pick up my fork.,4,True,1,34.120267,True,none
1088,scene_025,utensil_only,vlm_best_question,ambiguous,pick up my fork.,4,True,3,142.344142,True,none
1089,scene_025,utensil_only,vlm_best_question,partial,pick up the red fork.,2,True,1,34.014886,True,none
1090,scene_025,utensil_only,proposed_efe,partial,pick up the green fork.,2,True,1,54.354319,True,none
1091,scene_025,utensil_only,proposed_efe,partial,pick up the red fork.,2,True,1,50.604781,True,none
1092,scene_025,utensil_only,proposed_efe,ambiguous,pick up my fork.,4,True,2,110.909863,True,none
1093,scene_025,utensil_only,proposed_efe,ambiguous,pick up my fork.,4,True,2,128.482295,True,none
1094,scene_026,bottle_only,top_score,clear,pick up the red bottle.,1,False,0,4.173616,True,none
1095,scene_026,bottle_only,top_score,clear,pick up the green bottle.,1,False,0,3.209395,True,none
1096,scene_026,bottle_only,random_candidate,clear,pick up the blue bottle.,1,False,0,3.407835,True,none
1097,scene_026,bottle_only,random_candidate,clear,pick up the black bottle.,1,False,0,4.35696,False,wrong_object_selected
1098,scene_026,bottle_only,vlm_direct,clear,pick up the left bottle.,1,False,0,3.26825,True,none
1099,scene_026,bottle_only,vlm_direct,clear,pick up the tall bottle.,1,False,0,3.904889,True,none
1100,scene_026,bottle_only,first_question,clear,pick up the green bottle.,1,False,0,2.79668,True,none
1101,scene_026,bottle_only,first_question,clear,pick up the red bottle.,1,False,0,2.762695,True,none
1102,scene_026,bottle_only,random_question,clear,pick up the green bottle.,1,False,0,3.069784,True,none
1103,scene_026,bottle_only,random_question,clear,pick up the green bottle.,1,False,0,1.62489,True,none
1104,scene_026,bottle_only,random_question,clear,pick up the blue bottle.,1,False,0,2.401426,True,none
1105,scene_026,bottle_only,proposed_efe,clear,pick up the blue bottle.,1,False,0,1.525201,True,none
1106,scene_026,bottle_only,proposed_efe,clear,pick up the red bottle.,1,False,0,1.718602,True,none
1107,scene_026,bottle_only,top_score,partial,pick up the right bottle.,1,False,0,6.924395,True,none
1108,scene_026,bottle_only,top_score,partial,pick up the center bottle.,1,False,0,2.643126,False,wrong_object_selected
1109,scene_026,bottle_only,top_score,ambiguous,pick up my bottle.,4,False,0,5.425933,False,ambiguity_not_solved
1110,scene_026,bottle_only,top_score,ambiguous,pick up my bottle.,4,False,0,2.18273,False,ambiguity_not_solved
1111,scene_026,bottle_only,random_candidate,ambiguous,pick up my bottle.,4,False,0,5.284699,True,none
1112,scene_026,bottle_only,random_candidate,ambiguous,pick up my bottle.,4,False,0,3.654345,False,ambiguity_not_solved
1113,scene_026,bottle_only,random_candidate,partial,pick up the right bottle.,1,False,0,2.395084,True,none
1114,scene_026,bottle_only,random_candidate,partial,pick up the center bottle.,1,False,0,3.174212,False,wrong_object_selected
1115,scene_026,bottle_only,vlm_direct,partial,pick up the center bottle.,1,False,0,1.90526,False,wrong_object_selected
1116,scene_026,bottle_only,vlm_direct,ambiguous,pick up my bottle.,4,False,0,73.059294,False,ambiguity_not_solved
1117,scene_026,bottle_only,vlm_direct,ambiguous,pick up my bottle.,4,False,0,63.817348,False,ambiguity_not_solved
1118,scene_026,bottle_only,first_question,ambiguous,pick up my bottle.,4,True,3,91.77158,True,none
